,repository,language,architecture,community,continuous_integration,documentation,history,issues,license,size,unit_test,stars,scorebased_org,randomforest_org,scorebased_utl,randomforest_utl,Validation hash
22,junichi11/netbeans-color-codes-preview,Java,0.888889,1,0,0.34257,0.0,0.0,1,1923,0.317451,12,0,0,1,1,97a0262a3c15ab5842c43b68019e1e355ad7d3a8
23,mangstadt/ez-vcard,Java,1.0,1,0,0.433617,10.5,0.0,1,34146,0.448443,54,1,0,1,1,95298de036f1df38fd7ca7e3225c4fd5ad5c44e6
24,bodar/yatspec,Java,0.971963,1,0,0.038798,0.0,0.0,0,5091,0.41829,12,0,0,1,0,1249a5584cf4a95154d09d8c35e1273208b680ae
25,objectify/objectify,Java,0.976879,0,1,0.292296,0.0,0.0,1,17665,0.457167,316,0,0,1,1,ec41e6193792b77088cc00daf94c7e3f75daaf3c
26,intuit/tank,Java,0.923458,1,0,0.280756,0.0,0.0,1,310164,0.305264,21,0,0,1,0,0593cc431d5ec4453fe77c45ef27d85bd1883b77
27,ngageoint/elasticgeo,Java,0.935484,2,1,0.126321,0.0,0.0,1,5561,0.406797,30,1,0,1,1,91c2a99ccea6988cc5d0f96a108c690b7b9c6ea2
28,tim-group/karg,Java,1.0,1,0,0.005914,0.0,0.0,1,4034,0.397975,11,0,0,1,1,78f2862dc46fabf73af6e626cd47016cb6ab3a37
29,GlenKPeterson/J-cicle,Java,1.0,1,0,0.29068,0.0,0.0,1,5027,0.361698,59,0,0,1,1,56bc36034e0a6f2b576064f6e4990cf0f8297104
30,TurhanOz/ReactiveDirectoryChooser,Java,0.953488,1,1,0.022392,0.0,0.0,1,2003,0.424242,30,0,0,1,1,dff2b8c74ace1c4ef588a595e92c50baeaf6e1f1
31,jacek-marchwicki/rx-java-extensions,Java,0.931034,1,0,0.210626,0.0,0.0,1,4937,0.269269,17,0,0,1,1,22c02517055153aecc6d99c9543e6c3ac5b2a4af
32,fizzed/rocker,Java,0.986486,1,0,0.247444,0.0,0.0,1,6741,0.256883,27,0,0,1,0,d749fbf68179b31a64d541f5e18e0e25bc5c2d1b
33,svendiedrichsen/jollyday,Java,1.0,1,0,0.183139,2.526316,0.0,1,10455,0.483694,23,1,0,1,1,a86a9d7cb6ce74b096d33260aa291ab33370d0de
34,doridori/Dynamo,Java,0.733333,1,0,0.0,0.0,0.0,1,793,0.405797,192,0,0,1,0,994be8384d732dab888f58be7d19d9744516c387
35,elastic/elasticsearch-lang-python,Java,0.875,2,0,0.209197,0.0,0.0,1,1089,0.662162,90,1,0,1,1,f27843694166acee20b57d3aae9ced05a2a33e4a
36,DimitrisAndreou/memory-measurer,Java,0.8,1,0,0.112216,0.0,0.0,1,7856,0.608738,19,0,0,1,1,19bfa2387a9a46348436e6794a786421deba783c
37,aima-java/aima-java,Java,0.982895,2,1,0.275102,16.375,0.0,1,51294,0.255898,164,1,0,1,1,f3366884fd32c79fce1f3d2948344062df853e23
38,e-Contract/eid-applet,Java,0.901478,1,0,0.209076,0.0,0.0,1,48159,0.3446,11,0,0,1,1,ea38c2ebb1c2da6d5766c205b66b9df55e80d4e8
39,elastic/elasticsearch-cloud-azure,Java,1.0,1,0,0.311888,24.0,4.0,1,3096,0.307862,68,1,1,1,1,3438a5073a799279c0307dda1a9b36bbd74a4a75
40,npryce/make-it-easy,Java,0.969697,2,1,0.131402,0.0,0.0,1,1510,0.38,69,1,0,1,1,d44d000afcac3984be50c7c2fb9287ea5d8ebdbe
41,elastic/elasticsearch-analysis-kuromoji,Java,0.933333,2,0,0.256367,4.0,0.6,1,1374,0.384359,120,1,1,1,1,c70eb9cc8af7b903548e32d71281bedc315c5f77
42,Ekryd/sortpom,Java,1.0,0,1,0.056057,0.0,0.0,0,18304,0.519176,28,0,0,1,1,a3b30136d989ecd0b0f3bfe32ac9025fea4e315c
43,JorgeCastilloPrz/Corleone,Java,0.93617,1,1,0.323644,53.0,1.0,1,4379,0.254159,46,1,1,1,1,ec6dd44fa712f8cab92694ba67a34e879226b4fd
44,elastic/elasticsearch-analysis-smartcn,Java,0.909091,2,0,0.346505,2.526316,0.026316,1,533,0.323009,190,1,0,1,1,d36e8878f90b454c50c6e08c9bfc145bead5c5bb
45,JavadocMD/simplelatlng,Java,0.947368,1,0,0.308875,0.0,0.0,1,2192,0.533884,20,0,0,1,1,84351103de1f54439e4e8267ca0c16d2c8f32d29
46,Clarifai/clarifai-api-java,Java,1.0,1,0,0.118135,0.0,0.0,1,1477,0.370258,13,0,0,1,1,8c1a278c32f67dab7d2188c7bc0e2e62eb9f4dae
47,wnbittle/dyn4j,Java,0.958237,1,0,0.233708,2.278689,0.016393,1,149152,0.366405,39,1,0,1,1,ee912bf03f8c7ce70ac594b1356c51755834a61a
48,pushtorefresh/storio,Java,0.966942,2,0,0.208368,0.0,0.0,1,8180,0.341285,1579,1,0,1,1,58f53d81bcc7b069c8bb271c46a90e37775abe8d
49,elastic/elasticsearch-river-twitter,Java,1.0,1,0,0.174214,6.52381,0.238095,1,1941,0.273096,188,1,1,1,1,877ba075aae0100cf05f39d86d0dad6475996489
50,raydac/java-binary-block-parser,Java,0.967213,1,0,0.270254,20.0,0.25,1,16863,0.582367,21,1,1,1,1,c7738848ea488d368fef3058a9aecfabd41831b6
51,ben-manes/concurrentlinkedhashmap,Java,0.98,3,0,0.280983,2.244444,0.044444,1,11491,0.330913,78,1,1,1,1,cc3e11603e8a91185c1748633be2c703e218219e
52,ctjoreilly/aima-java,Java,0.982872,1,0,0.183561,0.0,0.0,1,221038,0.255898,164,0,0,1,0,f3366884fd32c79fce1f3d2948344062df853e23
53,elastic/elasticsearch-lang-javascript,Java,0.928571,2,0,0.302525,1.974359,0.179487,1,1674,0.3976,86,1,0,1,1,93ed429fcea372d34f39f879e980fad8a6bb1d98
54,elastic/elasticsearch-river-couchdb,Java,0.888889,2,0,0.161491,3.0,0.205128,1,1883,0.555746,159,1,1,1,1,dc669a7dd5316fdcc1c33d4fa58d7290451b88b1
55,elastic/elasticsearch-cloud-aws,Java,1.0,6,0,0.217981,8.0,1.333333,1,3161,0.5036,537,1,1,1,1,32cc3533e787a490bd29b71dcc155731bf7d4246
56,tecnico-softeng-distsys-2015/phonebook,Java,0.909091,1,0,0.015779,0.0,0.0,0,501,0.369973,11,0,0,1,0,6dfb823f45973555d7c4f8d6605d6aeb0fcf2e8b
57,pusher/pusher-http-java,Java,0.928571,2,1,0.193347,8.555556,0.444444,1,1317,0.379498,15,1,1,1,1,fbd091a3dcf611013a4e33f8cf2d06fe0e3e9983
58,wongcain/MVP-Simple-Demo,Java,0.904762,1,0,0.074586,0.0,0.0,0,1050,0.282454,169,0,0,1,0,07417f45d71ac5cbeb06b63f90e9fd436af986c4
59,elastic/elasticsearch-mapper-attachments,Java,1.0,2,0,0.223846,4.37037,0.37037,1,2412,0.623877,322,1,1,1,1,0739c8e27d5283ecef283463cf6be4b12902b36c
60,elastic/elasticsearch,Java,0.987617,20,1,0.224747,13.852459,10.491803,1,450592,0.329683,15698,1,1,1,1,45a9252e0208d43072670adf884b8954a93d343b
61,elastic/elasticsearch-river-rabbitmq,Java,0.875,2,0,0.154731,3.351351,0.405405,1,1574,0.458586,154,1,1,1,1,05e886103918949d3c329ce803bdfb9de74dea51
62,tox4j/tox4j,Java,0.928571,2,1,0.16243,92.0,10.5,1,13497,0.295466,44,1,1,1,1,a84a28e8c24821407652c2ed3c3bc43a1942a4ee
63,hazelcast/hazelcast-simulator,Java,0.973451,3,0,0.087545,59.5,23.5,1,25093,0.420198,23,1,1,1,1,e1dfd9beed897ac0d3c9fe9e2c748843abe3a34d
64,unchartedsoftware/ensemble-clustering,Java,0.986014,2,0,0.29838,1.625,0.0,1,12940,0.341702,21,1,0,1,1,bd7e85aed763e2585d0b46698ebb5ab99e3f3d8e
65,mrwilson/java-dirty,Java,1.0,1,1,0.0,0.0,0.0,0,595,0.47139,99,0,0,0,0,d34addd56fde159107fc8f8b6f4dba73f440f082
66,kaazing/gateway,Java,0.99268,6,1,0.280424,21.666668,2.904762,1,182873,0.264003,41,1,1,1,1,06017b19273109b3b992e528e702586446168d57
67,Microsoft/AppInsights-Java,Java,0.976431,2,0,0.359498,108.0,26.0,1,17287,0.356487,14,1,1,1,1,850b811fb9fd9b02394ebaf904140a7775aa87d8
68,sdaschner/jaxrs-analyzer,Java,0.989011,1,0,0.355561,0.0,0.0,1,7625,0.449214,108,0,0,1,0,4ac62942202d05632977d6c14d3cd7e2d27e2b9b
69,vbauer/caesar,Java,0.833333,1,1,0.122024,51.0,0.0,1,1628,0.588339,109,1,0,1,1,bc5f07c0d3fd5e40167ab72b36206b218555f734
70,ddavison/conductor,Java,0.833333,1,0,0.441744,3.8,0.2,1,1017,0.95624,18,1,0,1,1,e9fb6fce92f3e23266aa9ecd842345307f9337ee
71,grpc/grpc-java,Java,0.979866,5,1,0.337754,77.333336,46.333332,1,16862,0.31742,1154,1,1,1,1,3332199106f719f0796695b21a6494062845abc3
72,pusher/pusher-websocket-java,Java,0.830189,1,0,0.153589,4.952381,0.142857,1,4195,0.456475,94,1,1,1,1,d0a7ea80cba4dffa45bff8e6a4fd9767acb8cb6d
73,google/google-auth-library-java,Java,1.0,1,0,0.156356,10.0,12.0,1,1993,0.449568,38,1,1,1,1,77a99c9cfab3c1ce2db50c92e89fc292efaeb3ab
74,confluentinc/kafka-rest,Java,0.946809,1,0,0.189859,61.5,6.5,1,9411,0.521695,195,1,1,1,1,dcd6da4ed5fe5cee44a5fbd74d495935f449347b
75,aol/micro-server,Java,0.981752,1,0,0.030303,52.5,7.5,1,8774,0.359817,348,1,1,1,1,0d8f33440daf888090181f084e32cec8afe9acf1
76,reactive-streams/reactive-streams-jvm,Java,0.952381,2,1,0.159982,21.142857,5.285714,1,6549,0.732682,1026,1,1,1,1,944163a4b2477a2bebaaada86b0ba910b6302f2f
77,unchartedsoftware/aperture-tiles,Java,0.979651,4,0,0.291192,163.0,27.0,1,98439,0.262198,66,1,1,1,1,ec24b6ef6828f84e5698df555001d8fac2f9dd60
78,vbauer/houdini,Java,0.958333,1,1,0.095321,43.0,0.0,1,1199,0.342029,28,1,0,1,1,52ff62bf58f1f10ef39fde0fd9754c305e6ebbb1
79,spotify/futures-extra,Java,1.0,4,1,0.229638,3.722222,0.5,1,1480,0.598122,19,1,1,1,1,fd577a595d492351950a1c5adfbbb7645d24c8dc
80,scottganyo/gcm-server,Java,1.0,0,0,0.268281,0.0,0.0,1,1511,0.52028,13,0,0,1,1,b44aa53b05e61f950a76586baf14cc59479dda3c
81,hcadavid/spring4-rest-oauth2,Java,0.4,0,0,0.152125,0.0,0.0,1,379,0.772358,16,0,0,1,0,6002ed30ea766a952a9f029d3b81b1b1cb4492fc
82,sebastiangraf/treetank,Java,0.879795,1,1,0.0811,0.0,0.0,1,366869,0.348664,18,0,0,1,1,9b96d631b6c2a8502a0cc958dcb02bd6a6fd8b60
83,sebastiangraf/perfidix,Java,0.818182,1,1,0.490404,1.615385,0.0,1,6406,0.353369,15,0,0,1,1,f13aa793b6a3055215ed4edbb946c1bb5d564886
84,OAuth-Apis/apis,Java,0.974138,5,0,0.177262,5.263158,0.368421,1,37103,0.257188,391,1,1,1,1,ec57f6e56f9cd7b497c64820259be83c39dabdb8
85,eseifert/gral,Java,0.86859,2,0,0.39931,12.123077,2.415385,1,23042,0.326873,18,1,1,1,1,460ceb2be7b563ee4235b60db9dae4939a8ad46d
86,spring-projects/spring-restdocs,Java,0.905405,1,0,0.278349,13.6,7.8,1,4631,0.466308,339,1,1,1,1,3c498dde26635c4274d722dd658ceeee90ee0c0d
87,guardianproject/TrustedIntents,Java,0.857143,0,0,0.094216,0.0,0.0,1,979,0.540089,40,0,0,1,1,a028ae7b84409593c4a337563ab79113c4f0afdf
88,enonic/xp,Java,0.992782,5,0,0.067102,451.0,133.0,1,263754,0.254581,95,1,1,1,1,9ba531bf91daf03825d5c72266cd9a76c74a550d
89,fengdai/clickguard,Java,0.5,1,0,0.304452,0.0,0.0,1,624,0.431877,32,0,0,1,1,258be5ddc7076c60838d3d7de5f538fc6536dc90
90,biboudis/streamalg,Java,1.0,1,1,0.111638,10.0,0.0,1,2161,0.365063,13,1,0,1,1,4f5c6a4e8b81db129c8357bc01f7734a9ca238db
91,KurentoLegacy/kurento-media-framework,Java,0.943854,3,0,0.266107,33.333332,0.0,1,59393,0.271015,14,1,0,1,1,f165c346b0b02ed0605337330d95764e950cf2c9
92,GoogleCloudPlatform/gcloud-java,Java,0.982143,1,1,0.219098,63.5,10.0,1,8916,0.279661,64,1,1,1,1,2c1850d4f82f3fbd7b4a50582384c008085aa1a8
93,hawkular/hawkular-metrics,Java,0.962687,3,1,0.38818,108.199997,12.0,1,26881,0.278743,71,1,1,1,1,269e4f97e620ec45ec6813b676c3694e4ca25945
94,Swrve/rate-limited-logger,Java,0.769231,2,1,0.173077,41.0,3.0,1,1498,0.29,13,1,1,1,1,c6415f879ac71234070d5a1659529f4ac32d723f
95,mozilla/j2me.js,Java,0.998688,4,1,0.430078,377.333344,132.666672,1,186678,0.372795,183,1,1,1,1,46ee3e78a4fd9c3f09026cc5cbdcf76e94b7a398
96,lambdista/try,Java,1.0,2,0,0.280769,5.888889,0.111111,1,963,0.466368,39,1,1,1,1,8d6be7795bfdc56431ba6c2c1d5de8da82acc73a
97,expercise/expercise,Java,0.979695,2,1,0.057598,28.75,2.0,1,18572,0.312765,21,1,1,1,1,02ee5b54898a9848019c0aa716c424328c97e918
98,tuguangquan/mybatis,Java,0.933839,3,1,0.23575,33.333332,0.0,1,77855,0.352268,65,1,1,1,1,0483a1dcbe92e2d226ab045420f41a85e01d6c04
99,pivotal-cf/chaos-lemur,Java,0.941176,1,0,0.349562,7.75,0.0,1,1924,0.422719,18,1,0,1,1,b496cd5083feae742b110f67bf5deedbd90938c2
100,danielflower/multi-module-maven-release-plugin,Java,0.916667,1,1,0.025873,41.5,0.0,1,4094,0.481725,17,1,0,1,1,a29f1b84d872374a332783cf7d933d92ebbd2a5e
101,tarql/tarql,Java,1.0,1,0,0.104421,2.26087,0.217391,1,2135,0.42198,60,1,1,1,1,b06b4dd0699bd2f664e11f3937bca63d80017d84
102,jenjinstudios/jenjin,Java,0.975758,1,1,0.209349,94.5,3.0,1,9148,0.308428,17,1,1,1,1,bbbf7eeb648fddfb7f01422c3ff627753925d87a
103,aol/simple-react,Java,0.976378,1,0,0.25463,68.333336,7.666667,1,12150,0.558307,327,1,1,1,1,11cedae18b8623de6d710289e5c088d7b7b16361
104,JetBrains/teamcity-deployer-plugin,Java,1.0,1,0,0.039108,5.315789,0.421053,1,3854,0.273737,18,1,1,1,1,db5bd910b92aef4fa959ba4a1222e82f62801fdb
105,ruediste/btrbck,Java,0.927273,2,0,0.096875,7.6,0.2,1,4230,0.279363,38,1,1,1,1,f9e6831c1fb34f450e43d019976c0bdd6e08379e
106,Netflix/Surus,Java,1.0,1,0,0.103441,15.0,5.0,1,4060,0.42652,254,1,1,1,1,05659af43697f6dae5743fd0a1931c210757e1e7
107,Microsoft/AppInsights-Android,Java,0.981651,4,0,0.283306,94.0,1.5,1,8589,0.389236,40,1,1,1,1,54194b851acfe2af6472e9cb4e5a17a3b3fc33ec
108,zsoltherpai/fluent-jdbc,Java,1.0,1,0,0.13714,121.0,1.0,1,3520,0.304808,32,1,1,1,1,c1eb2a9b1ce3e2e699cc110e9c9c4d143d09615e
109,benwilcock/android-alltest-gradle-sample,Java,0.5,1,0,0.115226,0.0,0.0,1,568,0.574074,122,0,0,1,0,11c5011f6242bfcfd3f645695e6fca2f877373a3
110,OpenHFT/Chronicle-Wire,Java,0.977273,3,0,0.092969,78.5,1.0,1,6065,0.337911,41,1,1,1,1,396e07facb2f294885d5307b2220a77fdd612fb3
111,fangzy/spring-redis-plugin,Java,0.956522,1,1,0.21149,0.0,0.0,1,1446,0.290548,12,0,0,1,1,70b63b6bcd1656439bd6edb7dd7decf33243b630
112,etsy/statsd-jvm-profiler,Java,1.0,1,1,0.211125,18.166668,1.166667,1,1301,0.491837,162,1,1,1,1,7c348c5f3c903e4c629825183de674ba49a8c973
113,stevespringett/dependency-check-sonar-plugin,Java,0.833333,1,1,0.02916,3.5,0.0,0,18883,0.321168,13,0,0,1,1,8d2fd2ac5eaf697373842693f12bba96b8aee708
114,jesse01/WebViewJavascriptBridge,Java,0.8,1,0,0.020583,0.0,0.0,0,623,0.938776,78,0,0,1,0,cc8c20764b0be2f1578e751c176ae572d390c051
115,google/google-api-java-client,Java,0.676647,4,0,0.253029,2.571429,0.22449,1,26262,0.351217,361,1,1,1,1,3cb09eb2dd5ed5f3eb5b9d18b7e4413d2f3634f1
116,square/javapoet,Java,1.0,2,1,0.124327,81.0,31.333332,1,5755,0.508958,1695,1,1,1,1,53a6c3328982e39acadad480950a5f183f1b3d20
117,liaohuqiu/SimpleHashSet,Java,1.0,1,1,0.183673,0.0,0.0,1,580,0.319672,127,0,0,1,1,885bdb68c7bb9a492a8f02f24a446e7e3f4d3ec7
118,openscore/score-actions,Java,0.99,4,1,0.150769,85.666664,13.0,1,10168,0.422858,23,1,1,1,1,f3b0b29ed0fc1e7c7f02dc01feea4d2e09dafb96
119,google/google-http-java-client,Java,0.819728,3,1,0.357238,3.0,0.177778,1,28583,0.339384,370,1,1,1,1,84216c5cfe2f1600464d34661a208cf165e11b9b
120,Netflix/iep,Java,0.955556,2,1,0.226309,47.666668,14.666667,1,3979,0.315775,12,1,1,1,1,8034ca7dc44779e15e0ffc3e29a80d398be7ce20
121,8tory/auto-parse,Java,0.913043,1,1,0.205219,25.0,0.0,1,3160,0.30778,25,1,0,1,1,50e8c20ad64a8f976b0e70e3b1d143b192a7e818
122,apache/falcon,Java,0.994152,5,0,0.210323,43.5,0.25,1,82886,0.570476,44,1,1,1,1,470e5e9f5de9ba1b6149dec60e87d3a04270eda3
123,CorfuDB/CorfuDB,Java,0.972028,3,1,0.25361,294.5,1.0,1,26097,0.255664,53,1,1,1,1,4974ba9ebe6481fb7d2709dae1be82069f58209f
124,vmware/upgrade-framework,Java,0.798077,2,1,0.420913,1.625,0.0,1,9618,0.549354,14,1,0,1,1,4183a8b1f19589b7615097f1153e481125a5c6b9
125,piotrturski/zohhak,Java,0.953125,1,1,0.05705,0.0,0.0,1,2038,0.610738,13,0,0,1,1,21292d912d7c8a99b4b1c51becf7bdf81d0bd72d
126,fanpix/android-model-record,Java,0.95122,2,0,0.091022,0.0,0.0,1,2409,0.373361,15,1,0,1,1,88f152d98226bd19cb5f09cb2ff2e2f0bd1de91c
127,cathive/sass-java,Java,0.72,1,1,0.378122,44.0,1.0,1,1322,0.345705,11,1,1,1,1,487e8f8280fcf552c744164bf5ac52667a757a9c
128,vince-styling/aSQLitePlus-android,Java,0.954545,1,0,0.464851,23.0,0.0,1,2517,0.607359,42,1,0,1,1,2fc7a4e7f9d5df22ad5e087b54132cb1aacc4bb4
129,dsyer/spring-security-angular,Java,0.604651,1,0,0.007589,17.666668,2.0,0,6800,0.396337,536,0,1,1,1,6939ac7acd4b6263ce80375e883229f370ded67a
130,mslosarz/nextrtc-signaling-server,Java,0.962264,1,0,0.05427,8.5,0.0,1,2126,0.459433,11,1,0,1,1,b4ec155bc967668fd7f4321eeec73b8eca67484b
131,MicBrain/Graph-API,Java,1.0,1,0,0.125751,110.5,7.5,1,2319,0.608028,19,1,1,1,1,4fbff9b4c8730ece710052a0e740c6d290e1432e
132,bywan/trello-java-wrapper,Java,1.0,2,1,0.034677,5.272727,0.181818,1,3725,0.274828,21,1,1,1,1,68df1caca2c40b1881e0571039bfad5dd7714b25
133,awslabs/amazon-sqs-java-messaging-lib,Java,1.0,2,0,0.366742,0.0,0.0,1,8717,0.575209,29,1,0,1,0,119ba98070009ceda74501e56fd200038f223f3d
134,digitalfondue/lavagna,Java,0.988679,2,1,0.127511,31.666668,1.333333,1,45899,0.324521,243,1,1,1,1,b8103e6e1d16b30c0a28b22f817008ed713cdb77
135,fge/throwing-lambdas,Java,0.992188,1,0,0.033383,56.0,2.666667,1,8670,0.421877,26,1,1,1,1,9a6b47df7a5f0de27bdb13b9e89b07a024d95439
136,RealTimeGenomics/rtg-core,Java,0.993497,2,0,0.240587,18.5,0.0,1,326452,0.488244,17,1,1,1,1,0dddf5b0154ed3d1dc740786301ba56ee089b149
137,moznion/java-mysql-diff,Java,1.0,1,1,0.117241,25.333332,1.0,0,1614,0.476117,14,0,1,1,1,41bcfe31994e6c494b568c74e23b6a0d68dca5b8
138,lejon/T-SNE-Java,Java,1.0,1,0,0.130178,30.333332,1.0,1,3306,0.310391,24,1,1,1,1,5e334b01c0c779b3e90a40dfddea12f2b704e910
139,googlesamples/android-testing,Java,0.660377,4,0,0.423049,8.0,4.666667,1,3088,0.321063,2017,1,1,1,1,dc7a21f08125c4293e5b970dd42ae31e1c6ae933
140,druid-io/druid,Java,0.994105,4,1,0.180299,44.75,17.049999,1,192583,0.3402,2463,1,1,1,1,52bd9e6adb203f279680fb0edf6e939436bf8982
141,jembi/openhim-legacy,Java,0.6,2,1,0.054077,2.0,0.0,1,2359,0.288332,16,1,0,1,1,18d4b01f6f1fffe288b63440d4828699c93c3134
142,release-engineering/pom-manipulation-ext,Java,0.228972,2,0,0.125054,10.0,5.333333,1,10982,0.289616,11,1,1,1,1,0893b3a1a2beac9f2b287d16e31b59ed144e26fd
143,GoogleCloudPlatform/DataflowJavaSDK,Java,0.970435,17,1,0.311382,113.333336,4.666667,1,61593,0.428562,558,1,1,1,1,9f055d9b6e15f512491e6e8310abb31d73fc4cb0
144,vert-x3/vertx-reactive-streams,Java,0.923077,2,0,0.222752,11.375,0.25,1,1141,0.486637,13,1,1,1,1,bdc326c7a29b23128ef9212ee46b94873b5afdc4
145,neo4j/neo4j-ogm,Java,0.973214,3,0,0.319599,120.333336,5.333333,1,46239,0.421243,58,1,1,1,1,a5e4d44750b9191a55ef601ea56cf121fd34ebd5
146,Netflix/spectator,Java,0.972527,1,1,0.312753,52.25,15.75,1,11987,0.27814,48,1,1,1,1,2b99706d50cb6819669ce13c7f0effe896c9aade
147,kkapelon/java-testing-with-spock,Java,0.604167,1,0,0.02418,31.333332,2.333333,0,3178,0.25976,35,0,1,1,1,4019194c1eb2d991add2f9e4f673bc3c4b414f71
148,bedatadriven/jackson-datatype-jts,Java,1.0,2,0,0.0,0.8,0.1,1,510,0.320574,16,0,0,1,1,df56dc9b3de8620024879bb979a2da3ec48c07b7
149,happyfish100/fastdfs-client-java,Java,0.9375,1,0,0.250527,0.0,0.0,0,6403,0.260207,37,0,0,1,0,45d9a89e2583297a47870a47694184dffb265dc7
150,jbossdemocentral/brms-rewards-demo,Java,0.5,1,0,0.103029,0.0,0.0,1,3958,0.836777,12,0,0,1,0,439973fae6122df8e048f6ae7cc33478fcfd385d
151,JavaCodeKata/stream-lambda,Java,1.0,1,0,0.203704,0.0,0.0,1,120,0.538462,33,0,0,1,0,5fb34eb0dddfa9e39d39f070bfbb2ee00dce157c
152,waylau/Gradle-2-User-Guide-Demos,Java,0.522727,1,0,0.037313,12.0,0.0,0,1752,0.348571,16,0,0,1,0,4591a794a88c205acca971f9f88fcb16a808695b
153,tasermonkey/thumbnailator,Java,0.886957,1,0,0.24342,3.225806,0.0,1,54045,0.774913,13,1,0,1,1,019c8b03a4b0c59d979eb6a5762c85eb3612a589
154,davidmoten/rxjava-extras,Java,0.888889,1,1,0.13715,70.333336,0.0,1,1458,0.707428,50,1,0,1,1,69873ff6d723e36240b5461a1a0f8f896a739aae
155,ic3fox/jawr,Java,0.892308,1,0,0.194012,17.466667,0.333333,1,111848,0.327479,18,1,1,1,1,1fa7cd46ebcd36908bd90b298ca316fa5b0c1b0d
